mode,opcode,subopcode,target,classification,basis
upd9002op_repne,0xd0,-,_shift_ea8_1,implemented,folded-root-target
upd9002op_repne,0xd1,-,_shift_ea16_1,implemented,folded-root-target
upd9002op_repne,0xd2,-,_shift_ea8_cl,implemented,folded-root-target
upd9002op_repne,0xd3,-,_shift_ea16_cl,implemented,folded-root-target
upd9002op_repne,0xd4,-,_aam,implemented,folded-root-target
upd9002op_repne,0xd5,-,_aad,implemented,folded-root-target
upd9002op_repne,0xd6,-,_xlat,implemented,folded-root-target
upd9002op_repne,0xd7,-,_xlat,implemented,folded-root-target
upd9002op_repne,0xd8,-,_esc,implemented,folded-root-target
upd9002op_repne,0xd9,-,_esc,implemented,folded-root-target
upd9002op_repne,0xda,-,_esc,implemented,folded-root-target
upd9002op_repne,0xdb,-,_esc,implemented,folded-root-target
upd9002op_repne,0xdc,-,_esc,implemented,folded-root-target
upd9002op_repne,0xdd,-,_esc,implemented,folded-root-target
upd9002op_repne,0xde,-,_esc,implemented,folded-root-target
upd9002op_repne,0xdf,-,_esc,implemented,folded-root-target
upd9002op_repne,0xe0,-,_loopnz,implemented,folded-root-target
upd9002op_repne,0xe1,-,_loopz,implemented,folded-root-target
upd9002op_repne,0xe2,-,_loop,implemented,folded-root-target
upd9002op_repne,0xe3,-,_jcxz,implemented,folded-root-target
upd9002op_repne,0xe4,-,_in_al_data8,implemented,folded-root-target
upd9002op_repne,0xe5,-,_in_ax_data8,implemented,folded-root-target
upd9002op_repne,0xe6,-,_out_data8_al,implemented,folded-root-target
upd9002op_repne,0xe7,-,_out_data8_ax,implemented,folded-root-target
upd9002op_repne,0xe8,-,_call_near,implemented,folded-root-target
upd9002op_repne,0xe9,-,_jmp_near,implemented,folded-root-target
upd9002op_repne,0xea,-,_jmp_far,implemented,folded-root-target
upd9002op_repne,0xeb,-,_jmp_short,implemented,folded-root-target
upd9002op_repne,0xec,-,_in_al_dx,implemented,folded-root-target
upd9002op_repne,0xed,-,_in_ax_dx,implemented,folded-root-target
upd9002op_repne,0xee,-,_out_dx_al,implemented,folded-root-target
upd9002op_repne,0xef,-,_out_dx_ax,implemented,folded-root-target
upd9002op_repne,0xf0,-,_lock,implemented,folded-root-target
upd9002op_repne,0xf1,-,_lock,implemented,folded-root-target
upd9002op_repne,0xf2,-,_repne,implemented,folded-root-target
upd9002op_repne,0xf3,-,_repe,implemented,folded-root-target
upd9002op_repne,0xf4,-,_hlt,implemented,folded-root-target
upd9002op_repne,0xf5,-,_cmc,implemented,folded-root-target
upd9002op_repne,0xf6,-,_ope0xf6,implemented,folded-root-target
upd9002op_repne,0xf7,-,_ope0xf7,implemented,folded-root-target
upd9002op_repne,0xf8,-,_clc,implemented,folded-root-target
upd9002op_repne,0xf9,-,_stc,implemented,folded-root-target
upd9002op_repne,0xfa,-,_cli,implemented,folded-root-target
upd9002op_repne,0xfb,-,_sti,implemented,folded-root-target
upd9002op_repne,0xfc,-,_cld,implemented,folded-root-target
upd9002op_repne,0xfd,-,_std,implemented,folded-root-target
upd9002op_repne,0xfe,-,_ope0xfe,implemented,folded-root-target
upd9002op_repne,0xff,-,_ope0xff,implemented,folded-root-target
